468,-2.518107571
469,-0.5095658877
470,5.475272846
471,2.455546002
472,4.727573713
473,3.41409022
474,-1.2052706
475,3.829648242
476,0.5041568491
477,0.5958053798
478,1.427260951
479,3.216831003
480,5.410137518
481,3.294630561
482,6.683043087
483,9.839648557
484,5.405057442
485,9.843598666
486,12.68203834
487,7.287842851
488,11.3474753
489,14.36060452
490,4.547777731
491,7.153110175
492,12.56164724
493,6.704742494
494,6.917562028
495,11.65149344
496,11.85283218
497,8.344411656
498,15.85318493
499,12.78589746
500,10.16376945
